master_id,region,region_number,region_name,region_prefectures,site_name,site_name_dup_fix,site_name_period_mean,site_name_rom,site_occurances,site_period_occurances,location,specimin_number,sex,sex_unified,age_range,age_min_noxon,age_max_noxon,over_5_values,percentage_value_5_19,output_values_5_19,range_value_5_under,output_values_0_5,age_mean,culture_area,period,period_start,period_end,calBPmax,calBPmin,phase_start,phase_end,references
8625,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",山倉貝塚,1山倉貝塚,1山倉貝塚-4795,Yamakura Shellmound,14,3,,３号,女,F,熟年,35,49,1,0,0,0,0,42,第四地域（関東～中部）,中期　加曽利EII,Kasori E2,Kasori E2,4860,4730,-4860,-4730,Chiba Prefecture Cultural Property Center 1999
8626,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",山倉貝塚,1山倉貝塚,1山倉貝塚-4635,Yamakura Shellmound,14,3,,４－１号,男,M,熟年,35,49,1,0,0,0,0,42,第四地域（関東～中部）,中期　加曽利EIII,Kasori E3,Kasori E3,4730,4540,-4730,-4540,Chiba Prefecture Cultural Property Center 1999
8627,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",山倉貝塚,1山倉貝塚,1山倉貝塚-4635,Yamakura Shellmound,14,3,,４－２号,X,,幼児～少年,1,15,0.733333333,0.7333333333,0.733333333,0.3333333333,0,8,第四地域（関東～中部）,中期　加曽利EIII,Kasori E3,Kasori E3,4730,4540,-4730,-4540,Chiba Prefecture Cultural Property Center 1999
8628,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",山倉貝塚,1山倉貝塚,1山倉貝塚-4795,Yamakura Shellmound,14,3,,５号,男,M,熟年,35,49,1,0,0,0,0,42,第四地域（関東～中部）,中期　加曽利EII,Kasori E2,Kasori E2,4860,4730,-4860,-4730,Chiba Prefecture Cultural Property Center 1999
8629,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",山倉貝塚,1山倉貝塚,1山倉貝塚-4635,Yamakura Shellmound,14,3,,６号,男,M,熟年,35,49,1,0,0,0,0,42,第四地域（関東～中部）,中期　加曽利EIII,Kasori E3,Kasori E3,4730,4540,-4730,-4540,Chiba Prefecture Cultural Property Center 1999
8630,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",山倉貝塚,1山倉貝塚,1山倉貝塚-4905,Yamakura Shellmound,14,1,,７号,女,F,壮年～熟年,21,49,1,0,0,0,0,35,第四地域（関東～中部）,中期　加曽利EI,Kasori E1,Kasori E1,4950,4860,-4950,-4860,Chiba Prefecture Cultural Property Center 1999
8631,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",山倉貝塚,1山倉貝塚,1山倉貝塚-4720,Yamakura Shellmound,14,5,,８－１号,男,M,熟年,35,49,1,0,0,0,0,42,第四地域（関東～中部）,中期　加曽利E,Kasori E1,Kasori E4,4950,4490,-4950,-4490,Chiba Prefecture Cultural Property Center 1999
8632,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",山倉貝塚,1山倉貝塚,1山倉貝塚-4720,Yamakura Shellmound,14,5,,８－２号,女,F,壮年～熟年,21,49,1,0,0,0,0,35,第四地域（関東～中部）,中期　加曽利E,Kasori E1,Kasori E4,4950,4490,-4950,-4490,Chiba Prefecture Cultural Property Center 1999
8633,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",山倉貝塚,1山倉貝塚,1山倉貝塚-4720,Yamakura Shellmound,14,5,,８－３号,X,,少年　１０才前後,10,10,1,1,1,0,0,10,第四地域（関東～中部）,中期　加曽利E,Kasori E1,Kasori E4,4950,4490,-4950,-4490,Chiba Prefecture Cultural Property Center 1999
8634,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",山倉貝塚,1山倉貝塚,1山倉貝塚-4720,Yamakura Shellmound,14,5,,８－４号,X,,少年　９才前後,9,9,1,1,1,0,0,9,第四地域（関東～中部）,中期　加曽利E,Kasori E1,Kasori E4,4950,4490,-4950,-4490,Chiba Prefecture Cultural Property Center 1999
8635,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",山倉貝塚,1山倉貝塚,1山倉貝塚-4720,Yamakura Shellmound,14,5,,８－５号,,,幼児　２才前後,2,2,0,0,0,1,1,2,第四地域（関東～中部）,中期　加曽利E,Kasori E1,Kasori E4,4950,4490,-4950,-4490,Chiba Prefecture Cultural Property Center 1999
8636,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",山倉貝塚,1山倉貝塚,1山倉貝塚-4905,Yamakura Shellmound,14,2,,９号,,,胎児,0,0,0,0,0,1,1,0,第四地域（関東～中部）,中期,Middle Jomon,Middle Jomon,5415,4395,-5415,-4395,Chiba Prefecture Cultural Property Center 1999
8637,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",祇園原貝塚,1祇園原貝塚,1祇園原貝塚-4143,Gionbara Shellmound,38,35,,１４号,X,,X,U,U,0,#VALUE!,0,#VALUE!,0,U,第四地域（関東～中部）,後期　堀之内１,Horinouchi 1,Horinouchi 1,4235,4050,-4235,-4050,Chiba Prefecture Cultural Property Center 1999
8638,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",祇園原貝塚,1祇園原貝塚,1祇園原貝塚-3855,Gionbara Shellmound,38,3,,,X,,X,U,U,0,#VALUE!,0,#VALUE!,0,U,第四地域（関東～中部）,後期,Late Jomon,Late Jomon,4490,3220,-4490,-3220,Chiba Prefecture Cultural Property Center 1999
8639,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",祇園原貝塚,1祇園原貝塚,1祇園原貝塚-3855,Gionbara Shellmound,38,3,,,X,,X,U,U,0,#VALUE!,0,#VALUE!,0,U,第四地域（関東～中部）,後期,Late Jomon,Late Jomon,4490,3220,-4490,-3220,Chiba Prefecture Cultural Property Center 1999
8640,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",祇園原貝塚,1祇園原貝塚,1祇園原貝塚-3855,Gionbara Shellmound,38,3,,１６号,X,,X,U,U,0,#VALUE!,0,#VALUE!,0,U,第四地域（関東～中部）,後期,Late Jomon,Late Jomon,4490,3220,-4490,-3220,Chiba Prefecture Cultural Property Center 1999
8641,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",祇園原貝塚,1祇園原貝塚,1祇園原貝塚-4068,Gionbara Shellmound,38,35,,,X,,X,U,U,0,#VALUE!,0,#VALUE!,0,U,第四地域（関東～中部）,後期　堀之内,Horinouchi 1,Horinouchi 2,4235,3900,-4235,-3900,Chiba Prefecture Cultural Property Center 1999
8642,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",祇園原貝塚,1祇園原貝塚,1祇園原貝塚-4068,Gionbara Shellmound,38,35,,,X,,X,U,U,0,#VALUE!,0,#VALUE!,0,U,第四地域（関東～中部）,後期　堀之内,Horinouchi 1,Horinouchi 2,4235,3900,-4235,-3900,Chiba Prefecture Cultural Property Center 1999
8643,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",祇園原貝塚,1祇園原貝塚,1祇園原貝塚-4068,Gionbara Shellmound,38,35,,,X,,X,U,U,0,#VALUE!,0,#VALUE!,0,U,第四地域（関東～中部）,後期　堀之内,Horinouchi 1,Horinouchi 2,4235,3900,-4235,-3900,Chiba Prefecture Cultural Property Center 1999
8644,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",祇園原貝塚,1祇園原貝塚,1祇園原貝塚-4068,Gionbara Shellmound,38,35,,,X,,X,U,U,0,#VALUE!,0,#VALUE!,0,U,第四地域（関東～中部）,後期　堀之内,Horinouchi 1,Horinouchi 2,4235,3900,-4235,-3900,Chiba Prefecture Cultural Property Center 1999
8645,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",祇園原貝塚,1祇園原貝塚,1祇園原貝塚-4068,Gionbara Shellmound,38,35,,,X,,X,U,U,0,#VALUE!,0,#VALUE!,0,U,第四地域（関東～中部）,後期　堀之内,Horinouchi 1,Horinouchi 2,4235,3900,-4235,-3900,Chiba Prefecture Cultural Property Center 1999
8646,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",祇園原貝塚,1祇園原貝塚,1祇園原貝塚-4068,Gionbara Shellmound,38,35,,,X,,X,U,U,0,#VALUE!,0,#VALUE!,0,U,第四地域（関東～中部）,後期　堀之内,Horinouchi 1,Horinouchi 2,4235,3900,-4235,-3900,Chiba Prefecture Cultural Property Center 1999
8647,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",祇園原貝塚,1祇園原貝塚,1祇園原貝塚-4068,Gionbara Shellmound,38,35,,,X,,X,U,U,0,#VALUE!,0,#VALUE!,0,U,第四地域（関東～中部）,後期　堀之内,Horinouchi 1,Horinouchi 2,4235,3900,-4235,-3900,Chiba Prefecture Cultural Property Center 1999
8648,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",祇園原貝塚,1祇園原貝塚,1祇園原貝塚-4068,Gionbara Shellmound,38,35,,,X,,X,U,U,0,#VALUE!,0,#VALUE!,0,U,第四地域（関東～中部）,後期　堀之内,Horinouchi 1,Horinouchi 2,4235,3900,-4235,-3900,Chiba Prefecture Cultural Property Center 1999
8649,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",祇園原貝塚,1祇園原貝塚,1祇園原貝塚-4068,Gionbara Shellmound,38,35,,,X,,X,U,U,0,#VALUE!,0,#VALUE!,0,U,第四地域（関東～中部）,後期　堀之内,Horinouchi 1,Horinouchi 2,4235,3900,-4235,-3900,Chiba Prefecture Cultural Property Center 1999
8650,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",祇園原貝塚,1祇園原貝塚,1祇園原貝塚-4068,Gionbara Shellmound,38,35,,,X,,X,U,U,0,#VALUE!,0,#VALUE!,0,U,第四地域（関東～中部）,後期　堀之内,Horinouchi 1,Horinouchi 2,4235,3900,-4235,-3900,Chiba Prefecture Cultural Property Center 1999
8651,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",祇園原貝塚,1祇園原貝塚,1祇園原貝塚-4068,Gionbara Shellmound,38,35,,,X,,X,U,U,0,#VALUE!,0,#VALUE!,0,U,第四地域（関東～中部）,後期　堀之内,Horinouchi 1,Horinouchi 2,4235,3900,-4235,-3900,Chiba Prefecture Cultural Property Center 1999
8652,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",祇園原貝塚,1祇園原貝塚,1祇園原貝塚-4068,Gionbara Shellmound,38,35,,,X,,X,U,U,0,#VALUE!,0,#VALUE!,0,U,第四地域（関東～中部）,後期　堀之内,Horinouchi 1,Horinouchi 2,4235,3900,-4235,-3900,Chiba Prefecture Cultural Property Center 1999
8653,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",祇園原貝塚,1祇園原貝塚,1祇園原貝塚-4068,Gionbara Shellmound,38,35,,,X,,X,U,U,0,#VALUE!,0,#VALUE!,0,U,第四地域（関東～中部）,後期　堀之内,Horinouchi 1,Horinouchi 2,4235,3900,-4235,-3900,Chiba Prefecture Cultural Property Center 1999
8654,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",祇園原貝塚,1祇園原貝塚,1祇園原貝塚-4068,Gionbara Shellmound,38,35,,,X,,X,U,U,0,#VALUE!,0,#VALUE!,0,U,第四地域（関東～中部）,後期　堀之内,Horinouchi 1,Horinouchi 2,4235,3900,-4235,-3900,Chiba Prefecture Cultural Property Center 1999
8655,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",祇園原貝塚,1祇園原貝塚,1祇園原貝塚-4068,Gionbara Shellmound,38,35,,S001,X,,X,U,U,0,#VALUE!,0,#VALUE!,0,U,第四地域（関東～中部）,後期　堀之内,Horinouchi 1,Horinouchi 2,4235,3900,-4235,-3900,Chiba Prefecture Cultural Property Center 1999
8656,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",祇園原貝塚,1祇園原貝塚,1祇園原貝塚-3975,Gionbara Shellmound,38,35,,S002,女,F,X,U,U,0,#VALUE!,0,#VALUE!,0,U,第四地域（関東～中部）,後期　堀之内２,Horinouchi 2,Horinouchi 2,4050,3900,-4050,-3900,Chiba Prefecture Cultural Property Center 1999
8657,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",祇園原貝塚,1祇園原貝塚,1祇園原貝塚-4068,Gionbara Shellmound,38,35,,S003,X,,X,U,U,0,#VALUE!,0,#VALUE!,0,U,第四地域（関東～中部）,後期　堀之内,Horinouchi 1,Horinouchi 2,4235,3900,-4235,-3900,Chiba Prefecture Cultural Property Center 1999
8658,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",祇園原貝塚,1祇園原貝塚,1祇園原貝塚-4068,Gionbara Shellmound,38,35,,S005,X,,X,U,U,0,#VALUE!,0,#VALUE!,0,U,第四地域（関東～中部）,後期　堀之内,Horinouchi 1,Horinouchi 2,4235,3900,-4235,-3900,Chiba Prefecture Cultural Property Center 1999
8659,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",祇園原貝塚,1祇園原貝塚,1祇園原貝塚-4068,Gionbara Shellmound,38,35,,S006,X,,X,U,U,0,#VALUE!,0,#VALUE!,0,U,第四地域（関東～中部）,後期　堀之内,Horinouchi 1,Horinouchi 2,4235,3900,-4235,-3900,Chiba Prefecture Cultural Property Center 1999
8660,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",祇園原貝塚,1祇園原貝塚,1祇園原貝塚-4068,Gionbara Shellmound,38,35,,S007,X,,X,U,U,0,#VALUE!,0,#VALUE!,0,U,第四地域（関東～中部）,後期　堀之内,Horinouchi 1,Horinouchi 2,4235,3900,-4235,-3900,Chiba Prefecture Cultural Property Center 1999
